keyword,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Cathegory
Theekransje,8.333333333333334,21.416666666666668,3.4166666666666665,4.75,8.666666666666666,3.6666666666666665,2.5,2.4166666666666665,3.333333333333333,5.416666666666667,2.833333333333333,2.0,10.083333333333334,3.25,2.9166666666666665,6.583333333333333,4.5,5.0,Conspiracy Theories
Frankfurt school,8.333333333333334,5.916666666666667,7.916666666666667,0.75,3.9166666666666665,3.583333333333333,4.833333333333333,3.6666666666666665,2.75,2.9166666666666665,3.4166666666666665,2.9166666666666665,3.333333333333333,2.833333333333333,1.9166666666666667,2.083333333333333,1.8333333333333333,1.5,Conspiracy Theories
QAnon,1.6666666666666667,1.25,1.25,1.75,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.25,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.25,5.5,2.833333333333333,32.083333333333336,18.08333333333333,Conspiracy Theories
Antifa,4.166666666666667,2.333333333333333,4.916666666666667,2.583333333333333,3.4166666666666665,3.25,3.25,1.0,0.6666666666666666,1.0,0.9166666666666666,1.25,2.25,9.083333333333334,4.583333333333333,6.75,17.083333333333332,8.75,Conspiracy Theories
fluoride,43.583333333333336,16.166666666666668,20.08333333333333,12.0,17.416666666666668,21.33333333333333,20.0,22.25,25.25,31.5,31.83333333333333,35.0,34.0,33.583333333333336,37.16666666666666,36.0,37.333333333333336,43.91666666666666,Conspiracy Theories
MKUltra,17.083333333333332,4.25,2.083333333333333,7.916666666666667,2.5,0.8333333333333334,2.6666666666666665,2.333333333333333,0.5,1.1666666666666667,0.0,0.5,2.333333333333333,0.6666666666666666,1.0833333333333333,0.75,2.25,2.083333333333333,Conspiracy Theories
Platte Aarde,10.583333333333334,10.0,19.166666666666668,8.333333333333334,14.166666666666666,4.5,3.5,6.0,4.916666666666667,1.8333333333333333,4.083333333333333,3.583333333333333,17.75,16.583333333333332,10.666666666666666,18.416666666666668,13.0,12.083333333333334,Conspiracy Theories
assange,0.4166666666666667,0.3333333333333333,1.0,0.1666666666666666,0.3333333333333333,0.0833333333333333,10.166666666666666,5.583333333333333,4.916666666666667,2.5,2.25,1.5833333333333333,4.5,2.333333333333333,2.333333333333333,5.916666666666667,2.4166666666666665,2.5,Conspiracy Theories
wikileaks,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,13.583333333333334,4.833333333333333,1.1666666666666667,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.5,0.6666666666666666,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0833333333333333,Conspiracy Theories
snowden,4.833333333333333,1.0833333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.5,0.3333333333333333,1.5833333333333333,28.5,11.5,13.083333333333334,21.5,13.916666666666666,6.083333333333333,7.833333333333333,7.25,8.416666666666666,Conspiracy Theories
edward snowden,3.083333333333333,2.5,0.0,0.0,1.25,1.75,0.6666666666666666,0.25,0.1666666666666666,22.75,9.666666666666666,13.416666666666666,13.916666666666666,8.75,4.083333333333333,7.0,6.166666666666667,5.25,Conspiracy Theories
Maanlanding,27.75,15.333333333333334,9.25,9.666666666666666,10.25,22.83333333333333,7.916666666666667,7.916666666666667,9.083333333333334,8.166666666666666,7.5,7.166666666666667,6.416666666666667,7.333333333333333,7.333333333333333,18.83333333333333,11.583333333333334,8.333333333333334,Conspiracy Theories
erich von däniken,13.5,6.0,2.333333333333333,1.0833333333333333,1.0,0.9166666666666666,1.0833333333333333,0.5833333333333334,0.75,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.25,0.1666666666666666,Conspiracy Theories
Denemarken,26.08333333333333,22.416666666666668,23.166666666666668,21.916666666666668,21.0,18.25,24.416666666666668,17.833333333333332,19.916666666666668,16.25,15.75,17.25,18.166666666666668,23.25,23.166666666666668,20.916666666666668,20.0,32.666666666666664,Conspiracy Theories
Giorgio A. Tsoukalos,13.416666666666666,8.416666666666666,0.0,3.0,1.75,0.6666666666666666,3.1666666666666665,1.6666666666666667,3.083333333333333,1.75,1.0833333333333333,0.6666666666666666,0.75,0.75,1.1666666666666667,0.3333333333333333,0.5833333333333334,0.5833333333333334,Conspiracy Theories
Tsoukalos,29.25,0.0,4.916666666666667,0.0,0.8333333333333334,4.75,1.9166666666666667,2.0,6.916666666666667,5.083333333333333,3.583333333333333,1.3333333333333333,1.8333333333333333,2.9166666666666665,1.1666666666666667,2.5,0.1666666666666666,1.25,Conspiracy Theories
reptielen,50.91666666666666,46.66666666666666,37.0,29.166666666666668,27.5,26.25,21.916666666666668,24.08333333333333,18.58333333333333,16.583333333333332,15.333333333333334,15.916666666666666,15.916666666666666,15.75,16.416666666666668,16.666666666666668,16.75,16.416666666666668,Conspiracy Theories
het plan,23.166666666666668,43.41666666666666,33.75,32.25,35.75,32.0,49.91666666666666,52.333333333333336,52.91666666666666,40.083333333333336,39.5,39.66666666666666,37.91666666666666,38.0,36.91666666666666,32.666666666666664,44.16666666666666,41.583333333333336,Conspiracy Theories
eurabia,11.916666666666666,2.75,8.5,6.916666666666667,8.5,5.083333333333333,4.916666666666667,2.5,4.916666666666667,3.1666666666666665,0.9166666666666666,2.25,3.5,1.8333333333333333,0.5833333333333334,2.083333333333333,1.1666666666666667,1.1666666666666667,Conspiracy Theories
weet niets,17.583333333333332,14.0,12.75,5.25,7.583333333333333,8.333333333333334,4.25,5.333333333333333,6.25,5.166666666666667,6.416666666666667,7.416666666666667,8.333333333333334,6.666666666666667,9.583333333333334,9.416666666666666,7.666666666666667,7.833333333333333,Conspiracy Theories
kkk,57.16666666666666,37.75,29.83333333333333,23.83333333333333,21.08333333333333,19.75,19.416666666666668,23.33333333333333,20.58333333333333,21.83333333333333,23.416666666666668,28.0,25.416666666666668,23.83333333333333,22.416666666666668,16.25,19.83333333333333,16.333333333333332,Conspiracy Theories
ku klux klan,56.66666666666666,32.416666666666664,20.416666666666668,12.833333333333334,8.833333333333334,9.0,8.25,8.583333333333334,10.083333333333334,13.75,13.583333333333334,13.25,12.25,8.333333333333334,8.833333333333334,6.416666666666667,6.583333333333333,6.833333333333333,Conspiracy Theories
Malcom X,12.833333333333334,5.75,5.75,3.083333333333333,9.833333333333334,7.666666666666667,7.5,10.0,7.916666666666667,3.8333333333333335,6.666666666666667,11.5,8.166666666666666,5.833333333333333,3.75,4.833333333333333,9.25,6.166666666666667,Conspiracy Theories
