keyword,fertility
George Soros,-0.16723120087731583
Soros,-0.11155376816846263
UFO,-0.899036086185082
muži v černém,-0.5325026079911264
Ilumináti,-0.3620337311660009
911,-0.1950553846165444
Sandy Hook,-0.7265146254347997
Clinton body count,-0.34708339987149844
FEMA,-0.8243770518338422
QAnon,-0.6412447715987275
HAARP,-0.3700829956345308
snowden,0.0818549474480775
Dánsko,-0.6967189469315791
plán,-0.9159449090701415
eurabia,-0.39756951882183117
kkk,-0.6511350504354233
Malcom X,-0.7078864505920299
Martin Luther King,-0.7957704538864412
white pride,-0.7656073024666088
ps4,0.8568753973717179
ps3,0.23195851531651296
xbox one,0.8582750771969969
playstation,0.2324729119500514
nintendo,0.6101803880049822
kaufland,0.8842309651673231
dollar store,-0.7785987859323656
iphone,0.9312793266649465
macbook,0.874921365219393
pc,-0.9479977278297955
samsung,0.34547640365128973
přerušovaná soulož,-0.5365997531928999
Postinor,-0.6087760424581168
Plán B,-0.5548229086168589
Střelba ve škole,-0.5205143781839334
vysoká škola,-0.9483591765332174
jazykový kurz,-0.8517409175325515
chemie,-0.8802044821461295
španělština,-0.7331693996529359
Scio,0.1259713829240405
Massachusettský technologický institut,-0.7457169732294754
MIT,0.918285220911353
Berkeley,-0.8160505933435084
University College London,-0.710175511851858
UCL,-0.2057454718835068
UCLA,-0.7617728297045088
UCSD,-0.6942051034190384
EPFL,-0.5989541763438133
TU Delft,-0.5102223981896956
Avengers: Age of Ultron,-0.18855977271167948
Superman se vrací,-0.7714820994949773
King Kong,-0.6513418139963255
Green Lantern,-0.1753744813882747
Rychle a zběsile 7,-0.1350065462281242
Křižovatka smrti 3,-0.7390128261690486
Jupiter vychází,-0.27967725359673357
Vodní svět,-0.3762838911061782
Kniha džunglí,-0.3719075102451295
Jak vycvičit draka,0.45597160157628885
Interstellar,0.2975632184035952
Madagaskar 2,-0.21194178225892848
Kung Fu Panda 2,-0.5036454657049447
Krotitelé duchů,-0.6034324568703292
Spider-Man,-0.5239170040854666
Kung Fu Panda,0.09771091532025182
Domov aneb Kam směřuje naše cesta ,-0.6276850221311271
Den poté,-0.6043874157911372
Fantastická čtyřka: Silver Surfer,-0.718184361191939
Rozpoutané peklo,-0.49312857037814734
Šmoulové,-0.07540548747533458
parky,-0.22093824877678628
plyn,0.2304834346418966
Grand theft auto,-0.6808068861211499
Dota,-0.041242588493161106
benelli,-0.44775470825843544
winchester,-0.14361693939744152
uv index,-0.7234043545782879
hydratace,-0.679455075528186
potrat,0.78972428346234
Adra,-0.6100364995674276
děti země,-0.7046662328135688
camus,-0.6863794529759936
Ben Shapiro,-0.29262515287237667
kokain,0.36932971999083647
CBD,0.5536706303299047
Investování,-0.3026924590897133
vedlejší práce,-0.6846328829199024
Portské víno,-0.6429232329114637
segafredo,-0.5447705304231617
potravinové lístky,-0.7622813016886856
the washington post,-0.5698129496260084
metro,0.24255668692605603
daily mirror,-0.7696999539456505
Süddeutsche Zeitung,-0.6285722000949935
Aha,-0.0750849411493115
E15,0.6684749496353921
znásilnění,-0.2849959996325589
bůh,-0.06914975791499646
sabat,-0.7686576507351678
bible,-0.808223400598048
hříchy,-0.553219352540739
Obžerství,-0.6497617919678046
Pride,0.06797252544998145
Advanced Micro Devices,-0.7015372157114934
Amcor,-0.6658590568510054
Amgen,-0.76192671602527
Amphenol,-0.723359270784477
Ansys,-0.6801232121039001
Applied Materials,-0.5498037061707199
AutoZone,-0.5817394180312317
Berkshire Hathaway,-0.535329500635021
Biogen,-0.7189388478237703
BlackRock,-0.5506926908982901
BNY Mellon,-0.7587199578396869
Bristol Myers Squibb,-0.5660493498265563
CarMax,-0.7913905467375402
Caterpillar,0.22468735891261224
Cigna,-0.5863709936924347
Cisco Systems,-0.620239194516123
CME Group,-0.7755719607864433
ConocoPhillips,-0.7620203638007969
Copart,-0.61668080207669
Corning,-0.8335615004207954
Corteva,-0.45702325470467053
Cummins,-0.5460882669244801
Delta Air Lines,-0.7643008291420849
DexCom,-0.3269260289268118
Dollar General,-0.7936768081072975
DuPont,-0.6341585504235681
DXC Technology,-0.6472398052871399
FedEx,-0.273063331736062
Garmin,0.5271751288659378
General Dynamics,-0.706322875217923
General Motors,-0.5740031863213223
Global Payments,-0.5431999334901063
Hormel,-0.721706106037404
HP,-0.8830900515554168
Illumina,-0.39656576020293705
Ingersoll Rand,-0.5944733290150451
Intuit,-0.621594306049157
Iron Mountain,-0.7912975730148494
Johnson & Johnson,-0.7224821429955876
Kellogg's,-0.6500269436761706
Kroger,-0.7137927955997592
Linde,-0.8739780743502392
Lowe's,-0.5899003563290752
M&T Bank,-0.6051848318116737
Match Group,-0.6061878721208137
Medtronic,-0.4248171468824518
Microsoft,-0.9366730432723016
Moderna,-0.6077085995164647
NetApp,-0.4558338856471952
Netflix,0.5860323042037074
NextEra Energy,-0.7281496378230392
Nike,0.9511292810844918
NortonLifeLock,-0.6465051985105711
Oracle,-0.893012339382729
PepsiCo,-0.6920237787502643
Procter & Gamble,-0.7983213367129757
PTC,-0.8192570026607392
Regeneron Pharmaceuticals,-0.41320885865527623
ResMed,-0.7022878898846714
Rockwell Automation,-0.7585037878459856
Rollins,-0.5679277389677997
S&P Global,-0.61143492598112
Salesforce,0.7791278304683825
Sealed Air,-0.7953265986950854
Simon Property Group,-0.6100130341632682
Southwest Airlines,-0.7103750670448068
Synchrony Financial,-0.6493876619330822
TE Connectivity,-0.6247326897033921
Teleflex,-0.6198475087637517
Texas Instruments,-0.7018321411701682
The Walt Disney Company,-0.4880550342232171
Thermo Fisher Scientific,-0.5336911715410125
Trimble,-0.6800595451202155
Ulta Beauty,-0.7234522212400445
Ventas,-0.6580350757324963
Verisign,-0.7382674716283829
ViacomCBS,-0.7217512614198376
Waste Management,-0.5958677240961755
Willis Towers Watson,-0.639021817258578
Xilinx,-0.8321621637892217
tenis,0.557622313753125
vstupenky na fotbal,-0.671380024045347
Zlatan,0.11244606707063212
Hamilton,-0.14009525508551507
Sebastian Vettel,-0.8190009259782396
HDP na obyvatele,-0.6215884546305084
Oxandrolon,-0.2921956799667819
Oxymetholone,-0.5147626823768401
zoologická zahrada,-0.5413897594040441
zoo jihlava,0.5608922808866527
zoo liberec,0.50514235192809
zoo praha,0.3486000239182539
zoo dvůr králové,0.03181322482612088
zoo lešná,-0.06690729530763045
ZOO Zlín,0.14000373397836338
Nový Zéland,-0.8407532052445374
Bora Bora,0.29091485486727664
Řím,-0.3862771863681142
Barcelona,0.3074577513948066
Banff,-0.5015604202192684
New York City,-0.6069449836464943
Machu Picchu,-0.6475931181319796
Velký bariérový útes,-0.6185579675505185
Viktoriiny vodopády,-0.4815902411658043
Cinque Terre,-0.5457649757535346
Krugerův národní park,-0.7354162031943627
dovolená,0.2539704636613345
kiwi,0.8514007824407421
ryanair,0.8123796463878064
lety,0.29538241233074103
rezervace,0.8620686018136492
dovolená ve Španělsku,-0.601987740161923
dovolená v Itálii,-0.6657723350803522
tipy na dovolenou,-0.5726243410544118
octoberfest,-0.7005798444997248
coachella,-0.2169858300007254
glastonbury,-0.8946219506210847
amf,-0.6510398245445357
erich von däniken,-0.6648778418735166
lidl,0.8756742687119735
walmart,0.4460896302480515
Bitevní loď,-0.31308269350008294
Jeden svět nestačí,-0.7979892227285815
Noc v muzeu,-0.21367836616965025
Pán prstenů: Společenstvo prstenu,-0.7031144609237507
bwin,-0.4107565833638595
počet sebevražd,-0.7027291395285873
Kreacionismus,-0.5985461002660025
Aptiv,-0.6454164971155906
Citigroup,-0.6056763400182603
Clorox,-0.49808950124961354
Kraft Heinz,-0.603517916945922
MetLife,0.2176679163590378
NXP,-0.5743764661467096
Occidental Petroleum,-0.7480166085963793
Wabtec,-0.6144279275315562
Stanozolol,-0.6203523804088661
Londýn,-0.3715536052238263
matematika,0.5016803185447845
Celanese,-0.7350280259712757
fertility,1.0
