keyword,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
tesla model s,5.166666666666667,0.5833333333333334,0.4166666666666667,0.6666666666666666,1.5,1.6666666666666667,1.8333333333333333,6.5,17.666666666666668,53.0,60.583333333333336,41.41666666666666,36.41666666666666,34.916666666666664,38.75,39.25,30.75,31.666666666666668
tesla model 3,0.75,0.0,0.3333333333333333,0.5833333333333334,0.8333333333333334,0.0833333333333333,0.25,0.1666666666666666,0.1666666666666666,0.0,0.5,2.4166666666666665,18.33333333333333,20.75,20.666666666666668,67.91666666666667,33.5,21.83333333333333
bmw 3 serie,21.33333333333333,22.916666666666668,15.583333333333334,18.166666666666668,22.33333333333333,27.416666666666668,32.916666666666664,46.66666666666666,56.833333333333336,57.083333333333336,46.083333333333336,45.41666666666666,50.5,48.66666666666666,52.91666666666666,59.583333333333336,49.833333333333336,46.0
rijexamen,51.5,66.58333333333333,57.333333333333336,64.58333333333333,49.583333333333336,50.91666666666666,42.5,42.25,42.083333333333336,42.25,33.916666666666664,35.833333333333336,40.16666666666666,38.5,40.16666666666666,37.66666666666666,31.666666666666668,34.25
eerste auto,9.0,23.416666666666668,20.0,16.083333333333332,17.916666666666668,20.666666666666668,17.5,23.916666666666668,20.08333333333333,22.08333333333333,24.33333333333333,27.08333333333333,29.08333333333333,29.75,31.916666666666668,32.666666666666664,33.416666666666664,31.08333333333333
mercedes benz,37.16666666666666,30.166666666666668,35.833333333333336,41.5,41.66666666666666,63.333333333333336,75.08333333333333,60.25,58.16666666666666,56.583333333333336,63.0,60.75,58.583333333333336,53.41666666666666,45.91666666666666,43.16666666666666,40.41666666666666,39.5
bmw,14.166666666666666,13.25,13.083333333333334,13.583333333333334,14.5,14.583333333333334,14.083333333333334,12.916666666666666,13.333333333333334,14.5,16.0,17.0,17.5,17.583333333333332,17.333333333333332,25.58333333333333,16.916666666666668,16.416666666666668
volkswagen,77.83333333333333,78.41666666666667,73.25,71.66666666666667,73.83333333333333,74.0,73.58333333333333,73.91666666666667,72.33333333333333,69.91666666666667,65.75,72.58333333333333,70.75,73.41666666666667,76.25,74.25,73.0,75.66666666666667
vw,72.25,71.75,67.91666666666667,70.5,76.75,79.66666666666667,83.0,80.83333333333333,80.16666666666667,78.66666666666667,76.16666666666667,82.08333333333333,85.0,87.91666666666667,85.75,85.66666666666667,81.5,79.25
volkswagen golf,73.41666666666667,67.0,62.0,58.083333333333336,65.33333333333333,63.75,62.41666666666666,56.25,54.66666666666666,59.833333333333336,59.75,60.083333333333336,58.833333333333336,59.083333333333336,57.083333333333336,56.91666666666666,54.41666666666666,52.333333333333336
peugeot 208,5.416666666666667,1.25,2.6666666666666665,1.9166666666666667,1.1666666666666667,2.1666666666666665,3.083333333333333,7.75,50.083333333333336,49.16666666666666,47.66666666666666,43.91666666666666,46.0,47.66666666666666,48.25,66.16666666666667,78.5,80.75
dacia sandero,6.333333333333333,1.0,0.0,1.3333333333333333,14.5,27.08333333333333,25.08333333333333,17.75,12.416666666666666,25.33333333333333,14.166666666666666,15.5,15.583333333333334,20.33333333333333,18.166666666666668,18.33333333333333,17.416666666666668,45.25
skoda octavia,23.0,36.41666666666666,27.416666666666668,30.666666666666668,28.58333333333333,43.833333333333336,52.083333333333336,44.5,40.5,76.0,76.75,62.583333333333336,61.333333333333336,71.16666666666667,67.58333333333333,66.75,60.583333333333336,59.0
ford f150,31.25,9.166666666666666,11.666666666666666,13.5,16.083333333333332,15.083333333333334,14.25,22.5,16.916666666666668,20.916666666666668,18.666666666666668,25.08333333333333,25.25,28.416666666666668,31.08333333333333,30.33333333333333,28.75,29.33333333333333
chevrolet silverado,28.416666666666668,5.25,8.5,8.25,6.5,3.083333333333333,2.833333333333333,6.583333333333333,7.083333333333333,6.0,3.5,7.333333333333333,6.75,7.083333333333333,7.083333333333333,7.916666666666667,7.0,6.583333333333333
autisme,60.75,65.75,63.333333333333336,65.75,63.0,70.25,70.0,68.58333333333333,65.58333333333333,65.58333333333333,65.0,64.33333333333333,62.41666666666666,69.25,73.75,76.25,69.58333333333333,77.16666666666667
Chemtrails,16.083333333333332,12.0,9.0,19.33333333333333,15.166666666666666,17.75,17.416666666666668,16.916666666666668,22.08333333333333,20.916666666666668,25.416666666666668,26.416666666666668,24.83333333333333,19.25,16.5,12.25,14.833333333333334,18.0
27 Club,3.4166666666666665,1.1666666666666667,3.4166666666666665,2.1666666666666665,2.75,3.25,3.6666666666666665,13.583333333333334,6.166666666666667,8.166666666666666,6.833333333333333,10.583333333333334,8.25,7.5,12.916666666666666,8.833333333333334,12.666666666666666,9.416666666666666
Nieuwe wereldorde,28.33333333333333,8.333333333333334,2.4166666666666665,0.0,1.8333333333333333,6.166666666666667,6.0,2.583333333333333,1.5833333333333333,1.8333333333333333,2.833333333333333,1.6666666666666667,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.8333333333333333,6.416666666666667,4.416666666666667
George Soros,9.666666666666666,2.9166666666666665,4.0,0.4166666666666667,3.583333333333333,3.75,2.583333333333333,2.9166666666666665,4.25,3.1666666666666665,2.0,2.6666666666666665,9.083333333333334,7.0,9.0,4.833333333333333,20.83333333333333,8.583333333333334
Soros,9.5,7.5,4.166666666666667,3.9166666666666665,6.0,5.083333333333333,4.0,5.166666666666667,3.75,4.416666666666667,3.083333333333333,3.75,13.75,13.666666666666666,15.5,9.166666666666666,27.25,11.583333333333334
Vrijmetselarij,66.16666666666667,59.16666666666666,45.833333333333336,33.833333333333336,29.58333333333333,38.16666666666666,39.5,41.75,39.41666666666666,38.833333333333336,31.666666666666668,32.5,28.5,28.666666666666668,28.75,23.166666666666668,25.916666666666668,20.416666666666668
Area 51,3.0,7.666666666666667,4.333333333333333,3.1666666666666665,2.833333333333333,2.75,2.6666666666666665,3.4166666666666665,2.75,2.4166666666666665,2.083333333333333,2.333333333333333,2.083333333333333,2.25,1.5833333333333333,14.833333333333334,1.25,1.4166666666666667
Roswell UFO,9.833333333333334,27.5,9.583333333333334,5.916666666666667,8.083333333333334,4.916666666666667,1.3333333333333333,4.0,6.083333333333333,6.916666666666667,6.833333333333333,2.25,1.0,4.0,0.3333333333333333,1.0,2.5,2.0
UFO,36.41666666666666,27.08333333333333,24.08333333333333,27.166666666666668,35.333333333333336,27.166666666666668,25.5,25.25,26.25,19.416666666666668,19.416666666666668,18.166666666666668,15.083333333333334,16.0,15.25,16.5,18.5,18.416666666666668
men in black,6.333333333333333,5.833333333333333,4.833333333333333,6.083333333333333,5.583333333333333,5.25,6.75,7.083333333333333,37.5,11.5,8.916666666666666,11.916666666666666,9.25,7.833333333333333,6.666666666666667,18.25,13.0,10.333333333333334
Illuminati,24.0,26.666666666666668,14.916666666666666,10.5,11.583333333333334,21.5,36.41666666666666,66.08333333333333,76.41666666666667,66.25,80.25,67.91666666666667,46.5,28.166666666666668,16.083333333333332,8.25,10.916666666666666,7.416666666666667
911,41.41666666666666,30.58333333333333,44.0,34.083333333333336,29.166666666666668,31.5,29.58333333333333,28.08333333333333,24.666666666666668,26.166666666666668,26.25,26.0,27.08333333333333,27.25,26.25,26.166666666666668,28.666666666666668,33.083333333333336
Sandy Hook,2.9166666666666665,2.9166666666666665,1.5833333333333333,1.3333333333333333,1.5,0.25,0.75,1.4166666666666667,9.583333333333334,11.083333333333334,4.916666666666667,6.166666666666667,7.333333333333333,6.5,5.916666666666667,5.0,3.6666666666666665,2.9166666666666665
Clinton body count,15.416666666666666,6.5,9.833333333333334,0.0,5.25,5.5,3.8333333333333335,0.0,4.5,3.583333333333333,0.5833333333333334,0.0,1.0,1.5,3.0,3.6666666666666665,2.083333333333333,1.25
jeffrey epstein,2.25,2.583333333333333,0.25,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.0,0.25,0.0833333333333333,0.9166666666666666,0.5,0.0833333333333333,0.4166666666666667,16.416666666666668,23.416666666666668,8.583333333333334
Epstein,1.3333333333333333,1.75,1.1666666666666667,1.5,1.5833333333333333,1.8333333333333333,1.25,1.6666666666666667,1.8333333333333333,1.4166666666666667,1.4166666666666667,1.9166666666666667,2.0,1.75,1.75,17.666666666666668,18.0,7.75
FEMA,20.08333333333333,24.416666666666668,19.0,15.416666666666666,18.58333333333333,26.75,20.0,19.83333333333333,19.58333333333333,23.416666666666668,17.083333333333332,18.75,15.416666666666666,15.416666666666666,9.25,7.25,21.5,14.166666666666666
Fema kampen,0.0,20.58333333333333,16.0,5.0,1.4166666666666667,7.0,0.9166666666666666,6.916666666666667,4.083333333333333,4.0,4.75,4.916666666666667,0.0,2.5,2.0,1.5,13.083333333333334,11.5
Theekransje,8.333333333333334,21.416666666666668,3.4166666666666665,4.75,8.666666666666666,3.6666666666666665,2.5,2.4166666666666665,3.333333333333333,5.416666666666667,2.833333333333333,2.0,10.083333333333334,3.25,2.9166666666666665,6.583333333333333,4.5,5.0
Frankfurt school,8.333333333333334,5.916666666666667,7.916666666666667,0.75,3.9166666666666665,3.583333333333333,4.833333333333333,3.6666666666666665,2.75,2.9166666666666665,3.4166666666666665,2.9166666666666665,3.333333333333333,2.833333333333333,1.9166666666666667,2.083333333333333,1.8333333333333333,1.5
QAnon,1.6666666666666667,1.25,1.25,1.75,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.25,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.25,5.5,2.833333333333333,32.083333333333336,18.08333333333333
Antifa,4.166666666666667,2.333333333333333,4.916666666666667,2.583333333333333,3.4166666666666665,3.25,3.25,1.0,0.6666666666666666,1.0,0.9166666666666666,1.25,2.25,9.083333333333334,4.583333333333333,6.75,17.083333333333332,8.75
fluoride,43.583333333333336,16.166666666666668,20.08333333333333,12.0,17.416666666666668,21.33333333333333,20.0,22.25,25.25,31.5,31.83333333333333,35.0,34.0,33.583333333333336,37.16666666666666,36.0,37.333333333333336,43.91666666666666
MKUltra,17.083333333333332,4.25,2.083333333333333,7.916666666666667,2.5,0.8333333333333334,2.6666666666666665,2.333333333333333,0.5,1.1666666666666667,0.0,0.5,2.333333333333333,0.6666666666666666,1.0833333333333333,0.75,2.25,2.083333333333333
Platte Aarde,10.583333333333334,10.0,19.166666666666668,8.333333333333334,14.166666666666666,4.5,3.5,6.0,4.916666666666667,1.8333333333333333,4.083333333333333,3.583333333333333,17.75,16.583333333333332,10.666666666666666,18.416666666666668,13.0,12.083333333333334
assange,0.4166666666666667,0.3333333333333333,1.0,0.1666666666666666,0.3333333333333333,0.0833333333333333,10.166666666666666,5.583333333333333,4.916666666666667,2.5,2.25,1.5833333333333333,4.5,2.333333333333333,2.333333333333333,5.916666666666667,2.4166666666666665,2.5
wikileaks,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,13.583333333333334,4.833333333333333,1.1666666666666667,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.5,0.6666666666666666,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0833333333333333
snowden,4.833333333333333,1.0833333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.5,0.3333333333333333,1.5833333333333333,28.5,11.5,13.083333333333334,21.5,13.916666666666666,6.083333333333333,7.833333333333333,7.25,8.416666666666666
edward snowden,3.083333333333333,2.5,0.0,0.0,1.25,1.75,0.6666666666666666,0.25,0.1666666666666666,22.75,9.666666666666666,13.416666666666666,13.916666666666666,8.75,4.083333333333333,7.0,6.166666666666667,5.25
Maanlanding,27.75,15.333333333333334,9.25,9.666666666666666,10.25,22.83333333333333,7.916666666666667,7.916666666666667,9.083333333333334,8.166666666666666,7.5,7.166666666666667,6.416666666666667,7.333333333333333,7.333333333333333,18.83333333333333,11.583333333333334,8.333333333333334
erich von däniken,13.5,6.0,2.333333333333333,1.0833333333333333,1.0,0.9166666666666666,1.0833333333333333,0.5833333333333334,0.75,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.25,0.1666666666666666
Denemarken,26.08333333333333,22.416666666666668,23.166666666666668,21.916666666666668,21.0,18.25,24.416666666666668,17.833333333333332,19.916666666666668,16.25,15.75,17.25,18.166666666666668,23.25,23.166666666666668,20.916666666666668,20.0,32.666666666666664
Giorgio A. Tsoukalos,13.416666666666666,8.416666666666666,0.0,3.0,1.75,0.6666666666666666,3.1666666666666665,1.6666666666666667,3.083333333333333,1.75,1.0833333333333333,0.6666666666666666,0.75,0.75,1.1666666666666667,0.3333333333333333,0.5833333333333334,0.5833333333333334
Tsoukalos,29.25,0.0,4.916666666666667,0.0,0.8333333333333334,4.75,1.9166666666666667,2.0,6.916666666666667,5.083333333333333,3.583333333333333,1.3333333333333333,1.8333333333333333,2.9166666666666665,1.1666666666666667,2.5,0.1666666666666666,1.25
reptielen,50.91666666666666,46.66666666666666,37.0,29.166666666666668,27.5,26.25,21.916666666666668,24.08333333333333,18.58333333333333,16.583333333333332,15.333333333333334,15.916666666666666,15.916666666666666,15.75,16.416666666666668,16.666666666666668,16.75,16.416666666666668
het plan,23.166666666666668,43.41666666666666,33.75,32.25,35.75,32.0,49.91666666666666,52.333333333333336,52.91666666666666,40.083333333333336,39.5,39.66666666666666,37.91666666666666,38.0,36.91666666666666,32.666666666666664,44.16666666666666,41.583333333333336
eurabia,11.916666666666666,2.75,8.5,6.916666666666667,8.5,5.083333333333333,4.916666666666667,2.5,4.916666666666667,3.1666666666666665,0.9166666666666666,2.25,3.5,1.8333333333333333,0.5833333333333334,2.083333333333333,1.1666666666666667,1.1666666666666667
weet niets,17.583333333333332,14.0,12.75,5.25,7.583333333333333,8.333333333333334,4.25,5.333333333333333,6.25,5.166666666666667,6.416666666666667,7.416666666666667,8.333333333333334,6.666666666666667,9.583333333333334,9.416666666666666,7.666666666666667,7.833333333333333
kkk,57.16666666666666,37.75,29.83333333333333,23.83333333333333,21.08333333333333,19.75,19.416666666666668,23.33333333333333,20.58333333333333,21.83333333333333,23.416666666666668,28.0,25.416666666666668,23.83333333333333,22.416666666666668,16.25,19.83333333333333,16.333333333333332
ku klux klan,56.66666666666666,32.416666666666664,20.416666666666668,12.833333333333334,8.833333333333334,9.0,8.25,8.583333333333334,10.083333333333334,13.75,13.583333333333334,13.25,12.25,8.333333333333334,8.833333333333334,6.416666666666667,6.583333333333333,6.833333333333333
Malcom X,12.833333333333334,5.75,5.75,3.083333333333333,9.833333333333334,7.666666666666667,7.5,10.0,7.916666666666667,3.8333333333333335,6.666666666666667,11.5,8.166666666666666,5.833333333333333,3.75,4.833333333333333,9.25,6.166666666666667
Martin Luther King,46.583333333333336,40.41666666666666,30.166666666666668,27.83333333333333,27.416666666666668,25.83333333333333,22.08333333333333,22.416666666666668,21.33333333333333,36.583333333333336,25.416666666666668,31.416666666666668,21.75,20.58333333333333,28.0,17.583333333333332,22.75,16.583333333333332
ps5,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.9166666666666666,1.3333333333333333,2.75,27.75,31.58333333333333
ps4,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.8333333333333334,1.0,14.333333333333334,28.75,39.0,49.16666666666666,55.583333333333336,58.0,51.5,53.833333333333336,37.25
ps3,1.0833333333333333,7.0,9.833333333333334,33.583333333333336,55.083333333333336,61.41666666666666,72.16666666666667,68.83333333333333,54.25,58.66666666666666,46.91666666666666,35.0,23.58333333333333,15.083333333333334,9.666666666666666,6.5,6.416666666666667,4.25
xbox one,0.3333333333333333,0.4166666666666667,0.25,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.1666666666666666,22.75,36.66666666666666,52.25,58.333333333333336,57.833333333333336,52.333333333333336,40.66666666666666,42.083333333333336,24.08333333333333
xbox serie s,7.166666666666667,0.0,25.0,5.333333333333333,4.916666666666667,3.75,4.083333333333333,1.0833333333333333,4.916666666666667,2.5,3.083333333333333,1.4166666666666667,3.083333333333333,2.25,0.5833333333333334,1.1666666666666667,3.8333333333333335,10.583333333333334
xbox serie x,14.833333333333334,7.833333333333333,0.0,1.8333333333333333,1.9166666666666667,1.3333333333333333,1.4166666666666667,1.0,0.25,0.3333333333333333,1.0833333333333333,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.5833333333333334,0.5,6.0,8.25
