keyword,fertility
University of Wisconsin-Madison,0.8061329697431953
University of Hong Kong,0.8683187798469313
Sorbonne University,0.6903958925456443
KU Leuven,-0.7193741092914272
University of Illinois at Urbana-Champaign,0.34284532925723216
Kyoto University,0.8385149628774416
University of Amsterdam,0.7271296822548584
CUHK,0.750663398558011
University of Zurich,0.5599501357669692
Zhejiang University,0.8115621968699461
Georgia Institute of Technology,0.7844121611962227
Shanghai Jiao Tong University,0.6364231116680853
Fudan University,0.7810671054016217
Seoul National University,0.7687606496775377
University of Bristol,0.8146473784571663
University of Southern California,0.7925901647635064
Boston University,0.9148602068953601
University of California Santa Barbara,0.7932978392631563
Brown University,0.9394280026158591
University of Science and Technology of China,0.44868491277653844
University of Minnesota Twin Cities,0.8819111368834823
Leiden University,0.8075311393458495
University of Maryland College Park,0.9230905480224322
University of Groningen,0.3202702075714989
Ohio State University,0.9454849451569977
University of Warwick,0.7841294752250055
University of Adelaide,0.8174284332895059
University of Birmingham,0.8732508724766627
Pennsylvania State University,0.8403149215454178
University of Western Australia,0.7193691939259144
University of Glasgow,0.7072545555492351
Emory University,0.9125234280145652
Hong Kong Polytechnic University,0.5625539598068202
University of Bern,0.3617177426188756
Aarhus University,0.21633659295955573
University of Sheffield,0.7970009453651844
Erasmus University Rotterdam,0.4112362523270412
Purdue University,0.81805646706546
University of Southampton,0.8156646786712535
Uppsala University,0.7315888444722393
Vanderbilt University,0.9292136727720923
Université de Montréal,0.585964273315544
Lund University,0.7710471979625928
McMaster University,0.8590058291150396
Delft University of Technology,0.19159967885954654
TU Delft,-0.07892324937387125
University of Basel,0.4480377971489918
Michigan State University,0.9205282235654042
University of Leeds,0.8558174430354963
London School of Economics and Political Science,0.6923710965495798
LSE,0.9050265776574212
University of Pittsburgh,0.9277892321674742
University of Alberta,0.8693098614505198
University of California Irvine,0.802900009140281
City University of Hong Kong,0.6748982171987896
Rice University,0.8638508054510716
University of Nottingham,0.8346044409846574
Vrije Universiteit Amsterdam,0.47051581273052995
VU Amsterdam,0.5383221165932724
University of Florida,0.9114419625315143
University of Auckland,0.7337422492371455
University of Freiburg,0.4364348678914899
University of Göttingen,0.4295995747419946
Eberhard Karls Universität Tübingen,0.6084668705553176
University of Tubingen,0.8346010825559536
University of Gothenburg,0.3997947934351585
Technical University of Denmark,0.6394926410480244
Danmarks Tekniske Universitet,0.8032224725324186
University of Rochester,0.9183329996044954
University of Technology Sydney,0.45390856469086444
Arizona State University,0.8688733839906495
Universitat de Barcelona,0.5240313310145158
Trinity College Dublin,0.6464070520550048
University of Dublin,0.8450288994324401
University of Arizona,0.9167738251588923
Newcastle University,0.727732376920589
University of Vienna,0.8060411733600495
Universität Wien,0.4345612975736906
Texas A&M University,0.8413106974430615
University of Lausanne,0.8412905328352965
Cardiff University,0.705327880386136
University of Waterloo,0.7778006197007571
University of Utah,0.8799018781088244
Karolinska Institutet,0.25484577626833377
Weizmann Institute of Science,0.692123993049683
University of California San Francisco,0.7998359288322897
UCLouvain,0.47694637423375597
Università di Padova,0.5700836380792635
University of Padua,0.7794827113332619
Sapienza University of Rome,0.3933778476415517
RWTH Aachen University,0.4263077003707043
Lancaster University,0.9189815851001215
Northeastern University,0.911735117712819
KAIST,0.8355734620038636
Georgetown University,0.9122500409321568
Hebrew University of Jerusalem,0.8031537570628665
King Abdulaziz University,0.307074707125825
KAU,-0.21979090728798945
Maastricht University,0.41456183303087163
TU Dresden,0.4569433198179113
National Taiwan University,0.8843945389701391
University of Wollongong,0.800985853676503
Macquarie University,0.8718562382789383
University of East Anglia,0.7671464513946995
Goethe University Frankfurt,0.5179085326573083
University of St Andrews,-0.2789099283754416
Tel Aviv University,0.9189204535489282
University of Bergen,0.864822124790393
University College Dublin,0.7773068830956223
Friedrich-Alexander-Universität Erlangen-Nürnberg,0.5938168002017469
Universitat Pompeu Fabra,0.3809291165997342
University of Newcastle Australia,0.512182824106791
UON,-0.48625074761084425
Queen's University Belfast,0.7772383613859674
University of Bath,0.9378738457086053
RMIT University,0.483524836182966
University of Otago,0.6738994504918333
Chalmers University of Technology,0.18941235802771342
University of Twente,0.5126401566799544
Rutgers University–New Brunswick,0.6559525883067201
Indiana University Bloomington,0.9005832039622844
University of California Riverside,0.8566343484744475
University of Cincinnati,0.9006723585577048
George Washington University,0.849841584968397
Stony Brook University SUNY,0.919884810745929
South China University of Technology,0.5861652216970062
University of Dundee,0.7784923823595473
Aix-Marseille University,0.7002660647970163
Pohang University of Science and Technology,0.5947138253377439
POSTECH,0.7894134566209695
Durham University,0.9196299992019202
SKKU,0.3969587901052176
Universidad Nacional Autónoma de México ,0.44225471079990825
Nagoya University,0.6542157969699554
Kyushu University,0.5730380159078388
student loans,0.5159481968771585
scholarship,0.7816030461382364
studying in europe,0.036004729418988045
how to move to europe,-0.782620494480003
how to move to uk,-0.7379142686825741
netflix,-0.8727738375089316
steam,-0.7914643797740784
Manga,0.1990033961203818
Pirates of the Caribbean: At World's End,0.4924184902479896
Spectre,-0.45358915985407317
The Dark Knight Rises,-0.14090756203277027
John Carter,-0.1029095964813151
Spider-Man 3,0.5932973249836
Avengers: Age of Ultron,-0.22920498876745585
Harry Potter and the Half-Blood Prince,0.5802521549008028
Batman v Superman: Dawn of Justice,-0.19906545730737413
The Lone Ranger,-0.17283255664778835
Man of Steel,-0.1917125407999537
Men in Black 3,-0.1892339946603567
The Amazing Spider-Man,-0.4817341989974656
King Kong,0.37532201007805494
Titanic,-0.16216780717450646
Captain America: Civil War,-0.26245008716588175
Spider-Man 2,0.20771436729165207
Iron Man 3,-0.198952657161251
Alice in Wonderland,0.02088013177777581
Transformers: Revenge of the Fallen,0.14496303762473264
Transformers: Age of Extinction,-0.19912312545150285
Oz: The Great and Powerful,-0.1354231046431464
Green Lantern,-0.12284670502286026
Toy Story 3,-0.06326293095444867
Star Trek Into Darkness,-0.1707836522706116
Jack the Giant Slayer,-0.17820598360199336
Transformers: Dark of the Moon,-0.12483059332280469
Indiana Jones and the Kingdom of the Crystal Skull,0.318595430790189
The Good Dinosaur,-0.39092196582408045
2012,-0.09956801391686397
A Christmas Carol,-0.17783310272172279
Jupiter Ascending,-0.22595648324464954
The Legend of Tarzan,-0.2643217210169299
The Chronicles of Narnia: The Lion the Witch and the Wardrobe,0.4552147288596786
The Dark Knight,0.1442498156478219
Up,-0.9321768316700728
Monsters vs Aliens,-0.03924663649852199
Iron Man,-0.18371735997165617
Hugo,0.248275720493315
Wild Wild West,0.2327858400686231
The Mummy: Tomb of the Dragon Emperor,0.23647738025223633
Suicide Squad,-0.36190857061304915
Evan Almighty,0.35279830595216044
Edge of Tomorrow,-0.2540517146298155
Waterworld,0.8052552086992011
G.I. Joe: The Rise of Cobra,0.1959901502528028
Inside Out,-0.33667697690256576
The Jungle Book,-0.29172109483512615
Iron Man 2,-0.04228638863002468
Snow White and the Huntsman,-0.15000522363057683
Maleficent,-0.4329086652894668
Dawn of the Planet of the Apes,-0.17175742022568996
The Lovers,0.6827814353759056
47 Ronin,-0.22321670776014363
Captain America: The Winter Soldier,-0.23000853336155205
Shrek Forever After,-0.10760677301304371
Tomorrowland,-0.40334862485924433
Big Hero 6,-0.3519134259896398
Wreck-It Ralph,-0.7006675897913536
The Polar Express,-0.2226341993467507
Independence Day: Resurgence,-0.2930305202525955
How to Train Your Dragon,-0.5529355388411722
Terminator 3: Rise of the Machines,0.62176658808571
Guardians of the Galaxy,-0.5211013088991882
Interstellar,-0.38891243057667674
Inception,-0.15347471590473472
The Hobbit: An Unexpected Journey,-0.29284681596444
The Fast and the Furious,0.37589619431125265
The Curious Case of Benjamin Button,0.2395491643184933
X-Men: First Class,-0.11091999576081644
The Hunger Games: Mockingjay - Part 2,0.3187182634916776
The Sorcerer's Apprentice,0.07843112171435179
Poseidon,-0.3310527206314909
Alice Through the Looking Glass,-0.22233642650194474
Shrek the Third,0.38671542760673006
Warcraft,0.8877409394663786
Terminator Genisys,-0.22878060057220298
The Chronicles of Narnia: The Voyage of the Dawn Treader,-0.018438679807557333
Pearl Harbor,0.5924145782745048
Transformers,0.359782735422848
Alexander,0.28320539753794743
Harry Potter and the Order of the Phoenix,0.614925951024868
Harry Potter and the Goblet of Fire,0.39651565662202637
Hancock,0.7055133834762842
I Am Legend,0.41317295667569615
Charlie and the Chocolate Factory,0.20453492386488298
Ratatouille,-0.3360178305567673
Batman Begins,0.5005296930572913
Madagascar: Escape 2 Africa,0.2079046670038706
Night at the Museum: Battle of the Smithsonian,0.19530941288068868
X-Men Origins: Wolverine,0.15599993573113158
The Matrix Revolutions,0.33734102557268714
Frozen,-0.6678323516728534
The Matrix Reloaded,0.48300718970687956
Thor: The Dark World,-0.33172342455129067
Mad Max: Fury Road,-0.2942124431651947
Angels & Demons,0.5030406695432176
Thor,-0.8121851941492686
Bolt,-0.9110769892588176
G-Force,0.7725185016290553
Wrath of the Titans,-0.14599602825384572
Dark Shadows,-0.09782081981997727
Mission: Impossible - Rogue Nation,-0.010681988951282221
The Wolfman,0.005247009477655051
Bee Movie,-0.3837060541710718
Kung Fu Panda 2,-0.15941601046193493
The Last Airbender,-0.25993683823284985
Mission: Impossible III,0.4906854937371659
White House Down,-0.31244033978583813
Mars Needs Moms,-0.1710634715510223
Flushed Away,-0.038081882156116784
Pan,-0.9669448385982059
Mr. Peabody & Sherman,-0.127624420506458
Troy,-0.2397231711899025
Madagascar 3: Europe's Most Wanted,0.5161222525394706
Die Another Day,0.7547568371974281
Ghostbusters,-0.3843286680668392
Armageddon,0.7989517137920868
Men in Black II,0.6966136738454066
Beowulf,0.6770722681288223
Kung Fu Panda 3,-0.2822734268703915
Mission: Impossible - Ghost Protocol,0.3271058415088234
Rise of the Guardians,-0.3286163646005754
Fun with Dick and Jane,0.4949081405452542
The Last Samurai,0.3030882867335043
Exodus: Gods and Kings,-0.19125333861564955
Star Trek,0.13317655953722932
Spider-Man,0.19944021473700346
How to Train Your Dragon 2,-0.21173022001761313
Gods of Egypt,-0.25903146666386
Watchmen,0.03275449720221833
Lethal Weapon 4,-0.7447554305370915
Hulk,-0.2886541186490068
G.I. Joe: Retaliation,-0.10993809160617239
Sahara,-0.06577565376247685
Final Fantasy: The Spirits Within,0.6805736218406099
Captain America: The First Avenger,-0.6756840143593343
The World Is Not Enough,0.6649702583977602
Master and Commander: The Far Side of the World,0.27087308478014616
Happy Feet Two,-0.17001934839771046
The Incredible Hulk,0.15582675262947515
The BFG,-0.21605003890400645
The Revenant,-0.26552718365489303
Turbo,0.6058207323667921
Rango,-0.2852031476188798
Penguins of Madagascar,-0.3754798291895767
The Bourne Ultimatum,0.49849059099831894
Kung Fu Panda,-0.18412463826842018
Ant-Man,-0.43287203989590634
The Hunger Games: Catching Fire,-0.2376603671906772
Home,-0.7461743348881552
War of the Worlds,0.3333633331075794
Bad Boys II,0.5401986684963634
Puss in Boots,-0.1765925068205949
Salt,-0.9093205793335667
Noah,-0.8833024152636999
The Adventures of Tintin,-0.1839559030312967
Harry Potter and the Prisoner of Azkaban,0.2740821631476908
Australia,0.4053049601031067
After Earth,-0.2729827141125131
Dinosaur,-0.9120860879735978
Night at the Museum: Secret of the Tomb,-0.15547870935042177
Megamind,-0.5685770675318598
Harry Potter and the Philosopher's Stone,0.44602592477261965
R.I.P.D.,-0.07259602915892475
Pirates of the Caribbean: The Curse of the Black Pearl,-0.09754092954836842
The Hunger Games: Mockingjay - Part 1,0.22480757882806207
Rio 2,-0.2379092950820308
X2,0.43269527378935824
Fast Five,-0.13632902561975468
Sherlock Holmes: A Game of Shadows,-0.18276776548873105
Clash of the Titans,-0.03395936559502159
Total Recall,-0.18307998230500644
The 13th Warrior,0.6021366907828217
The Bourne Legacy,-0.12665125798562446
Batman & Robin,0.8511891917098179
How the Grinch Stole Christmas,-0.6986732061606277
The Day After Tomorrow,0.28475509753566347
Mission: Impossible II,0.850671853191915
spravato,-0.4955366250641419
perphenazine,-0.4179765958180428
lexapro,0.6798367065568294
limbitrol,0.5906192249248665
norpramin,0.48351093913605664
desipramine,0.8063510909644489
oleptro,0.11977700665850756
pamelor,0.8519093590104714
parnate,0.8133030821280844
paroxetine,-0.8393309430465774
pexeva,0.8698673599331401
seroquel XR,-0.14276505807042686
sinequan,0.8154978010151932
symbyax,0.7103000744601495
tofranil,0.8471540027106914
imipramine,0.7553000373235347
vortioxetine,-0.7991394929581713
wellbutrin,0.5523046142379191
zoloft,0.1675639921439031
xanax,-0.749934954233688
gas price,0.07570568833882764
petrol price,-0.14774497133410194
tesla model s,-0.7649589683160328
tesla model 3,-0.773317024898175
bmw 3 series,-0.2961275099948923
car license,-0.9632071087385844
first car,-0.9221492612354929
bmw,-0.3414518069957042
volkswagen,-0.3349090469836052
peugeot 208,-0.6970526172283447
dacia sandero,-0.025027958271122315
skoda octavia,0.0716237788292606
ford f150,-0.9543840540132749
ram pickup,-0.8516478041946689
autism vaccines,-0.49708918994081186
autism,-0.3324632998938084
Chemtrails,-0.1954405622328727
JFK assassination,0.1436830606052068
New world order,0.4560824577443478
Soros,-0.4841434467277468
Freemasonry,0.7956191149833886
Area 51,-0.20847401002102084
UFO,0.6275256254257837
men in black,-0.6444014195772619
crop formation,0.6547347381946067
Illuminati,-0.18350913024437437
911,-0.14610394676099211
Clinton body count,-0.2296862081143804
Jeffrey Epstein death,-0.485125343691106
jeffrey epstein,-0.5880758358233736
Tea party,0.15097957136679807
Frankfurt school,0.6802410127755097
Deep state,-0.8176216835603762
QAnon,-0.6131124233568566
water fluoridation,0.6316742559014707
fluoride,-0.8476258692377138
Vril society,0.12205348592133818
Cuban health attacks,0.555810842901047
Moon landing,0.041638060799327685
crisis actors,-0.601984453622598
ps4,-0.8833060491966611
nintendo,-0.08593044165670688
lidl,-0.7379452368302242
after pill,0.6629241283756819
Scio,0.3814393249852109
A levels,-0.9881688783913753
Stanford University,0.8370312760121394
California Institute of Technology,0.7640183187435778
Columbia University,0.9303306561179553
Yale University,0.867664189365666
UCL,-0.8560515967563589
Johns Hopkins University,0.8451998963109858
Imperial College London,0.5383722537767682
Swiss Federal Institute of Technology,0.5166007785278184
National University of Singapore,0.7478656575328603
NUS,0.3821576194339796
King's College London,0.7218624906879453
University of Tokyo,0.8366318266187224
Nanyang Technological University,0.4203540966205968
Ludwig-Maximilians-Universität München,0.6236860693448611
McGill University,0.8189699346422118
University of Sydney,0.8373710301742877
Australian National University,0.6725271045488006
Ruprecht-Karls-Universität Heidelberg,0.6106787749870165
UNSW Sydney,0.4551347242291699
University of North Carolina Chapel Hill,0.8471828601488758
Washington University in St. Louis,0.9224729245711373
Monash University,0.7036258950612904
University of Copenhagen,0.6976662264263995
Chinese University of Hong Kong,0.9292423422818273
Utrecht University,0.7684744481129172
UCSB,0.7602831769599775
University of Oslo,0.5853091230044453
University of Helsinki,0.8658160336783134
Ghent University,0.612809889369817
Nanjing University,0.8278068443723424
University of Geneva,0.7817365309390515
Stockholm University,0.8506627305407984
Queen Mary University of London,0.0348199323719183
University of Colorado Boulder,0.887599205601199
University of Virginia,0.8892564945366837
University of Exeter,0.7305075378993137
University of Liverpool,0.6982751334082157
Lomonosov Moscow State University,-0.026379111501989672
Karlsruhe Institute of Technology,-0.30612095777901394
KIT,-0.8796371678445414
University of Calgary,0.8189456270901608
Huazhong University of Science and Technology,0.48628349017146494
Dartmouth College,0.9453573578583281
University of Massachusetts Amherst,0.8597584534123457
UCSF,0.9286580066963045
University of Texas Southwestern Medical Center at Dallas,0.8006115415338698
Université catholique de Louvain,0.7019422125623778
Universität Hamburg,0.6388686726304246
Wuhan University,0.44391326934415076
KTH Royal Institute of Technology,-0.08616188396202619
Zhongshan University,0.6788327848440745
University of Ottawa,0.7947676023896344
University of Notre Dame,0.8851152697221567
University of Aberdeen,0.8438552293955902
Universidade de São Paulo,0.535504505832881
USP,0.6028348486316228
Curtin University of Technology,0.5468216937563977
Technische Universität Dresden,0.6199104789234672
Queensland University of Technology,0.7408280271791532
QUT,-0.13010633972809738
University of Miami,0.9039012657058635
UEA,0.738313925175344
University of Antwerp,0.6579804729428663
Eindhoven University of Technology,0.4393692305223054
University of Illinois at Chicago,0.8181073654529797
UIC,0.12761919531068025
Aalto University,-0.5416432261037986
University of Leicester,0.7654427229683922
Tongji University,0.620354850348556
FAU,-0.7304573830350563
Harbin Institute of Technology,0.46097367576085013
Deakin University,0.6535021637584554
Osaka University,0.7918301383757719
Nankai University,0.7239803683902968
University of Massachusetts Chan Medical School,0.6400994398374309
University of Tennessee Knoxville,0.928354082625056
Technische Universität Berlin,0.6018512984133622
TU Berlin,0.47641973534978344
Korea University,0.7602758546352555
Tokyo Institute of Technology,0.6145606924852702
Tokyo Tech,0.22489400047602295
King Saud University,0.05078459308721934
North Carolina State University,0.8945042014047484
University of Milan,0.8250650439344778
University of California Santa Cruz,0.7657911516848588
Florida State University,0.894884527871952
Hunan University,0.6944192104742596
Universidad de Buenos Aires,0.61531900144928
UBA,0.2738979010669139
Yonsei University,0.585978919026965
Sungkyunkwan University,0.051268192117656514
Pontificia Universidad Católica de Chile,0.4185281149647105
Anime,-0.45256211659927653
disney,0.20572011925602482
Avatar,0.13348558952433887
Tangled,-0.6500749306263113
Superman Returns,0.5128082951562861
Quantum of Solace,0.2729208449067073
Pirates of the Caribbean: Dead Man's Chest,0.47216255952985775
The Avengers,-0.44140540644943277
Pirates of the Caribbean: On Stranger Tides,-0.29162076312149626
The Hobbit: The Battle of the Five Armies,-0.22277930644087862
Robin Hood,-0.22121476972275916
The Hobbit: The Desolation of Smaug,-0.1896312249020006
The Golden Compass,0.4525939554756416
Battleship,0.03239843852148678
Skyfall,-0.22625797451927082
X-Men: The Last Stand,0.3743946571056808
The Amazing Spider-Man 2,-0.3966468170317798
TRON: Legacy,-0.12948419156646337
Cars 2,-0.407187490497479
Terminator Salvation,0.167928803342722
Furious 7,-0.24183027707858737
World War Z,-0.22597168181541955
X-Men: Days of Future Past,-0.1898217141103811
The Great Gatsby,-0.26747545693807984
Prince of Persia: The Sands of Time,0.5385912855094129
Pacific Rim,-0.28430130771101636
Star Trek Beyond,-0.28456230468007526
WALL·E,0.5028150611572394
X-Men: Apocalypse,-0.2228168632598047
シン・ゴジラ,0.41364367245495964
Stealth,0.20098559147516615
The Da Vinci Code,0.6095525093105665
The Perfect Storm,0.27566516147470654
4: Rise of the Silver Surfer,0.4936672951519189
Life of Pi,-0.11065229131235857
Ghost Rider,0.2850941376477216
Jason Bourne,-0.2913512472865257
Charlie's Angels: Full Throttle,0.5781954849550187
Prometheus,-0.14638325309728567
Stuart Little 2,-0.4097108465313322
The Chronicles of Riddick,0.4319735095517057
RoboCop,-0.1731058849071538
Speed Racer,0.45699767827522286
How Do You Know,-0.9352342424574073
Knight and Day,-0.0737941032194149
Oblivion,0.6363159503167736
Monsters Inc.,0.7179843965173841
The Wolverine,-0.182203286573973
The Croods,-0.48960372872428554
Astérix aux Jeux Olympiques,0.8443145975467894
Windtalkers,0.531759677133734
The Huntsman: Winter's War,-0.20792588317546312
Teenage Mutant Ninja Turtles,-0.14834568622488206
Gravity,-0.5657494907493643
Dante's Peak,0.1695292592011662
Fantastic Four,0.3493350800387497
Night at the Museum,0.0056109256163588885
Tomorrow Never Dies,0.5448593283511612
The Patriot,0.46777510673624334
Ocean's Twelve,0.55003473656014
Mr. & Mrs. Smith,0.4868625632949189
Insurgent,-0.19425824704821829
The Aviator,0.3163462831783757
Gulliver's Travels,0.7015897485493482
The Green Hornet,0.002039980537914128
300: Rise of an Empire,-0.17408818678955412
The Smurfs,-0.2710352087980391
Allegiant,-0.7379700794078101
Real Steel,-0.4440615631661936
The Smurfs 2,-0.3001262170314557
Speed 2: Cruise Control,0.07336447692116357
Ender's Game,-0.014181445400857392
Live Free or Die Hard,0.43774544082757916
The Lord of the Rings: The Fellowship of the Ring,0.08875538536866069
Around the World in 80 Days,0.3031221489849878
Ali,-0.3118833281799374
The Cat in the Hat,-0.6448936736159278
Kingdom of Heaven,0.3961266975918614
Stuart Little,-0.8315710514302609
The Martian,-0.2942037003110191
The Island,-0.8740156850383276
Town & Country,0.8830972038480241
Gone in Sixty Seconds,0.8890635889019242
Gladiator,-0.5049300692304745
Minority Report,0.12382841063497835
Harry Potter and the Chamber of Secrets,0.20892322892202944
Casino Royale,0.5407349289934821
Planet of the Apes,-0.35962864862765775
Terminator 2: Judgment Day,-0.2719437958173887
Public Enemies,0.10155298280710996
American Gangster,0.4090339051003273
True Lies,-0.30096343087959426
Little Fockers,-0.04385129685566437
The Other Guys,-0.3232027583600493
Eraser,0.3658805678927451
Django Unchained,-0.3002866699205013
The Hunchback of Notre Dame,-0.8512400031086715
The Emperor's New Groove,0.46045410944467713
The Expendables 2,-0.15047439514673175
National Treasure,0.7069854445913183
Eragon,0.742369324404522
Where the Wild Things Are,0.1715607624590261
The Tourist,0.21763576496789683
End of Days,-0.5389801269676023
The Wolf of Wall Street,-0.3493410403988364
Batman Forever,-0.03131511502505776
twitch,-0.897954456228956
youtube,-0.5267483611440728
water quality,0.7017140868296251
fracking,-0.681204328440013
parks,0.7849338251875678
solar panels,-0.46212002538517055
wind farm,0.5007532203648972
ac,-0.958376526757019
carbon neutral,-0.15210973253981885
carbon neutral fuel,0.3806261992360163
gas,-0.8034395201032037
lpg,0.7368190102304338
cng,0.2592319692520181
hydrogen cars,0.7957685127336614
lottery,-0.8980929738013262
casino,-0.10752661216523252
casinos near me,-0.8295769983929443
fortuna,-0.5977511138839364
betway,-0.6972777752499618
bwin,0.11366688381658459
sazka,0.57713302914501
tipsport,0.6033264059970731
euromillions,0.2275359887796827
eurojackpot,-0.5015008166206883
vikinglotto,0.5181989504974328
sportka,0.40507730652727775
lotto,0.840200855082632
National lottery,0.8763614204679966
Powerball,-0.49931053258253516
Grand theft auto,0.761459247767034
Grand theft auto V,-0.7458663841156032
Grand theft auto 5,-0.26044468802779014
GTA V,-0.6125702760327494
GTA,-0.584323596816568
GTA 5,-0.6480107046134139
Call of Duty,-0.022168263632929137
Minecraft,-0.6480063739474831
Lol,-0.7615587150969191
League of Legends,-0.47775715255073037
Wow,0.6644259721140925
World of Warcraft,0.8610842844875553
Steam,-0.7950622762366187
Dota,-0.0213052680873258
child mortality,-0.009089690331486608
